customerID,DeviceProtection_No internet service,OnlineBackup_No internet service,OnlineSecurity_No internet service,InternetService_No,InternetService_Fiber optic,TechSupport_No,OnlineSecurity_No,PaymentMethod_Electronic check,Contract_Two year,Contract_Month-to-month,churn,MonthlyCharges,tenure
0495-ZBNGW,0,0,0,0,1,1,1,0,0,1,1,79.9,5
7572-KPVKK,0,0,0,0,1,0,1,1,1,0,0,104.05,62
2357-COQEK,0,0,0,0,1,0,1,1,0,1,1,103.3,28
3737-GCSPV,0,0,0,0,1,0,0,0,0,1,1,96.2,11
2027-WKXMW,0,0,0,0,1,0,1,1,0,1,0,108.75,63
5934-RMPOV,0,0,0,0,1,1,1,1,0,1,0,84.75,22
4088-YLDSU,0,0,0,0,1,0,1,1,0,0,1,104.15,55
4395-PZMSN,0,0,0,0,1,1,1,1,0,1,0,85.55,5
6427-FEFIG,0,0,0,0,0,1,0,0,1,0,0,78.6,24
0017-IUDMW,0,0,0,0,1,0,0,0,1,0,0,116.8,72
2034-CGRHZ,0,0,0,0,1,1,1,0,0,1,1,102.95,24
5797-APWZC,0,0,0,0,1,1,1,1,0,1,1,90.6,1
4228-ZGYUW,0,0,0,0,1,1,1,1,0,1,1,90.05,4
9031-ZVQPT,0,0,0,0,1,0,1,1,1,0,0,108.2,72
2990-IAJSV,0,0,0,0,0,0,0,0,1,0,0,92.0,72
8107-KNCIM,0,0,0,0,1,1,1,1,0,1,0,75.1,14
5176-LDKUH,0,0,0,0,1,1,1,1,0,0,0,75.15,48
6480-YAGIY,0,0,0,0,1,0,0,0,0,0,0,112.2,45
3519-ZKXGG,0,0,0,0,1,1,1,1,0,1,1,75.85,3
5457-COLHT,0,0,0,0,0,0,0,0,1,0,0,80.65,69
5451-YHYPW,0,0,0,0,1,0,0,0,1,0,0,115.75,72
7998-WNZEM,0,0,0,0,0,0,0,0,1,0,0,80.6,71
7629-WFGLW,0,0,0,0,1,0,0,1,0,0,0,95.65,56
1567-DSCIC,0,0,0,0,1,1,1,1,0,1,1,94.0,8
5153-LXKDT,0,0,0,0,1,1,0,1,1,0,0,110.2,68
5161-UBZXI,0,0,0,0,1,0,0,0,1,0,0,106.35,69
1020-JPQOW,0,0,0,0,1,0,1,1,0,1,0,90.55,56
0565-JUPYD,0,0,0,0,1,0,0,0,0,0,0,104.5,63
9054-FOWNV,0,0,0,0,1,1,1,1,0,1,0,88.75,22
2683-BPJSO,0,0,0,0,1,1,0,1,0,1,1,84.45,29
2157-MXBJS,0,0,0,0,0,1,1,0,0,0,1,75.3,13
9732-EQMWY,0,0,0,0,1,1,1,1,0,1,0,99.4,49
9360-AHGNL,0,0,0,0,1,0,0,0,0,0,1,109.55,43
2121-JAFOM,0,0,0,0,1,0,0,0,1,0,0,115.55,72
8818-DOPVL,0,0,0,0,1,1,1,1,0,1,0,104.45,46
2632-UCGVD,0,0,0,0,1,0,1,0,0,1,1,100.05,66
5445-PZWGX,0,0,0,0,1,0,0,1,0,0,1,102.0,62
1227-UDMZR,0,0,0,0,0,0,0,0,1,0,0,91.15,72
5198-HQAEN,0,0,0,0,1,0,1,1,0,0,0,89.7,35
9170-CCKOU,0,0,0,0,1,1,0,0,0,1,1,90.2,17
2167-FQSTQ,0,0,0,0,0,0,0,1,1,0,0,92.4,72
3814-MLAXC,0,0,0,0,1,0,1,0,0,1,1,79.85,31
6821-JPCDC,0,0,0,0,1,1,1,1,0,0,0,97.05,48
5811-IWXYM,0,0,0,0,1,1,1,0,0,0,0,101.25,52
8189-XRIKE,0,0,0,0,1,1,1,1,0,1,0,90.95,32
4123-DVHPH,0,0,0,0,1,1,0,1,0,1,0,88.05,9
6425-YQLLO,0,0,0,0,1,0,1,0,0,0,1,105.95,66
5442-UTCVD,0,0,0,0,1,1,1,1,0,1,1,91.85,3
2789-CZANW,0,0,0,0,1,0,0,0,1,0,0,110.3,64
2114-MGINA,0,0,0,0,1,1,1,0,0,1,1,89.8,14
7596-LDUXP,0,0,0,0,1,1,0,0,0,0,0,85.15,12
9134-WYRVP,0,0,0,0,1,1,0,0,0,0,0,86.35,51
2931-SVLTV,0,0,0,0,1,0,0,0,0,1,0,110.1,40
6899-PPEEA,0,0,0,0,1,1,1,1,0,1,1,96.55,37
1431-AIDJQ,0,0,0,0,0,0,1,0,1,0,0,82.1,33
6288-LBEAR,0,0,0,0,1,0,1,0,0,1,0,79.1,23
4597-NUCQV,0,0,0,0,1,1,1,1,0,1,1,101.25,24
9019-QVLZD,0,0,0,0,1,1,1,1,0,1,1,79.55,1
8413-YNHNV,0,0,0,0,0,0,0,0,1,0,0,90.65,69
4369-NYSCF,0,0,0,0,0,0,1,0,0,0,0,75.75,56
6333-YDVLT,0,0,0,0,1,0,0,0,0,0,0,110.0,65
5599-HVLTW,0,0,0,0,1,1,1,0,0,1,0,80.35,14
3707-LRWZD,0,0,0,0,1,1,1,1,0,0,1,84.05,32
1455-ESIQH,0,0,0,0,1,1,1,1,0,1,1,89.1,1
2979-SXESE,0,0,0,0,1,1,0,1,0,1,1,94.4,17
4013-TLDHQ,0,0,0,0,1,1,1,1,0,1,1,78.25,19
5325-UWTWJ,0,0,0,0,1,0,0,0,0,1,0,90.55,31
3969-GYXEL,0,0,0,0,1,1,0,1,0,1,0,76.4,11
9208-OLGAQ,0,0,0,0,1,1,1,1,0,1,0,84.95,18
3244-CQPHU,0,0,0,0,1,0,0,0,1,0,0,110.1,72
2674-MLXMN,0,0,0,0,1,1,1,0,0,1,0,99.65,71
7130-VTEWQ,0,0,0,0,1,1,1,1,0,1,1,75.75,8
2200-DSAAL,0,0,0,0,0,1,1,1,1,0,0,80.65,68
4366-CTOUZ,0,0,0,0,1,0,1,0,1,0,0,100.2,50
7903-CMPEY,0,0,0,0,1,1,0,1,0,1,1,80.3,1
0595-ITUDF,0,0,0,0,1,1,0,1,0,1,0,91.8,64
9133-AYJZG,0,0,0,0,1,1,1,0,0,1,0,98.7,23
2675-OTVVJ,0,0,0,0,1,1,0,1,0,1,0,89.45,31
5018-GWURO,0,0,0,0,1,1,1,0,0,1,0,85.6,56
6741-QRLUP,0,0,0,0,0,0,0,0,1,0,0,80.3,63
4737-HOBAX,0,0,0,0,0,0,1,0,1,0,0,79.8,63
0537-QYZZN,0,0,0,0,1,1,0,1,0,1,0,79.85,24
1704-NRWYE,0,0,0,0,1,1,1,1,0,1,1,80.85,9
8200-KLNYW,0,0,0,0,0,0,0,0,0,0,0,80.9,21
9896-UYMIE,0,0,0,0,1,0,0,0,0,0,0,114.3,66
0853-NWIFK,0,0,0,0,1,1,0,1,0,0,0,100.3,45
8212-CRQXP,0,0,0,0,1,1,1,0,0,1,0,80.0,22
7691-XVTZH,0,0,0,0,1,1,1,0,1,0,0,89.95,68
7481-ATQQS,0,0,0,0,1,1,1,0,0,1,1,90.85,49
1088-CNNKB,0,0,0,0,0,0,0,0,0,0,0,80.0,63
8642-GVWRF,0,0,0,0,1,1,1,0,0,1,1,79.7,2
1482-OXZSY,0,0,0,0,1,1,0,0,0,1,0,100.4,30
2057-ZBLPD,0,0,0,0,1,1,1,1,0,1,1,86.5,21
5502-RLUYV,0,0,0,0,1,1,1,1,0,1,1,103.95,69
7663-YJHSN,0,0,0,0,1,0,0,0,1,0,0,103.95,72
3086-RUCRN,0,0,0,0,1,0,0,0,0,1,0,103.1,66
7576-JMYWV,0,0,0,0,1,0,0,1,0,1,0,110.2,46
1307-ATKGB,0,0,0,0,1,1,1,1,0,1,0,89.55,24
8417-FMLZI,0,0,0,0,1,1,1,0,0,1,1,83.55,6
3714-XPXBW,0,0,0,0,0,0,0,0,0,1,0,78.9,37
0848-ZGQIJ,0,0,0,0,1,1,1,0,0,1,0,94.65,16
1792-UXAFY,0,0,0,0,1,1,1,1,0,1,1,89.15,17
6217-TOWGS,0,0,0,0,0,1,1,0,0,1,0,75.4,17
4636-JGAAI,0,0,0,0,1,1,1,0,0,1,0,88.85,34
6874-SGLHU,0,0,0,0,1,1,1,0,0,0,0,97.0,30
8652-YHIYU,0,0,0,0,1,0,1,0,0,0,0,79.5,16
5278-PNYOX,0,0,0,0,1,0,1,0,1,0,0,100.65,49
5449-FIBXJ,0,0,0,0,1,0,1,1,0,1,1,103.3,19
3486-HOOGQ,0,0,0,0,0,0,0,0,1,0,0,79.7,70
4749-OJKQU,0,0,0,0,1,1,1,1,0,1,0,75.65,4
0577-WHMEV,0,0,0,0,1,1,0,1,0,1,0,90.7,16
5453-AXEPF,0,0,0,0,1,1,1,0,0,1,0,80.5,17
3716-LRGXK,0,0,0,0,1,1,1,0,1,0,0,101.15,60
9837-BMCLM,0,0,0,0,1,1,1,1,0,1,1,78.5,3
3134-DSHVC,0,0,0,0,1,1,0,0,1,0,0,98.0,63
6161-UUUTA,0,0,0,0,1,1,1,1,0,1,1,79.9,3
7821-DPRQE,0,0,0,0,1,0,0,1,0,1,0,107.7,68
6543-XRMYR,0,0,0,0,1,1,1,1,0,1,1,99.7,30
2001-EWBQU,0,0,0,0,1,1,1,1,1,0,0,104.7,60
1608-GMEWB,0,0,0,0,1,1,1,0,0,1,0,93.9,45
6695-AMZUF,0,0,0,0,0,0,0,0,1,0,0,86.45,70
1455-UGQVH,0,0,0,0,1,1,1,1,0,1,1,98.5,10
7611-YKYTC,0,0,0,0,1,1,0,0,0,1,0,75.0,22
2037-SGXHH,0,0,0,0,1,1,1,1,0,1,1,94.65,38
3178-FESZO,0,0,0,0,1,1,1,0,0,1,1,100.25,1
0365-GXEZS,0,0,0,0,1,0,1,1,0,1,0,78.2,18
0082-OQIQY,0,0,0,0,1,0,1,1,0,1,0,94.2,29
6087-MVHJH,0,0,0,0,1,1,1,1,0,1,1,88.45,16
3018-TFTSU,0,0,0,0,1,1,0,0,0,1,1,81.7,12
4806-KEXQR,0,0,0,0,1,1,1,1,0,1,1,79.9,4
6893-ODYYE,0,0,0,0,1,0,0,0,0,0,0,90.1,50
2479-BRAMR,0,0,0,0,1,1,0,0,0,1,1,83.75,41
9541-ZPSEA,0,0,0,0,1,1,0,0,1,0,0,80.35,68
2665-NPTGL,0,0,0,0,1,1,1,0,0,1,0,98.1,26
7975-JMZNT,0,0,0,0,0,0,0,0,1,0,0,91.7,66
7251-XFOIL,0,0,0,0,1,1,1,0,0,1,0,89.2,61
0442-ZXKVS,0,0,0,0,1,0,0,0,0,0,0,115.6,54
0225-ZORZP,0,0,0,0,1,1,1,1,0,1,0,84.3,3
9489-JMTTN,0,0,0,0,0,0,0,0,1,0,0,89.75,72
0575-CUQOV,0,0,0,0,1,1,1,1,0,0,0,97.95,60
6178-KFNHS,0,0,0,0,1,1,0,1,0,1,1,78.3,12
2830-LEWOA,0,0,0,0,1,0,1,0,0,0,0,103.9,61
1264-BYWMS,0,0,0,0,1,1,1,1,0,1,1,96.8,55
9658-WYUFB,0,0,0,0,1,1,0,1,0,1,1,94.4,17
5329-KRDTM,0,0,0,0,0,0,1,0,1,0,0,77.35,72
2013-SGDXK,0,0,0,0,1,1,1,1,0,1,1,84.3,1
3633-CDBUW,0,0,0,0,0,0,1,1,0,0,0,80.85,17
0707-HOVVN,0,0,0,0,0,0,1,0,1,0,0,75.5,70
8580-QVLOC,0,0,0,0,0,0,0,0,1,0,1,92.45,72
3956-MGXOG,0,0,0,0,1,1,1,1,0,1,0,80.6,28
9274-UARKJ,0,0,0,0,1,1,1,0,0,1,0,83.2,15
4077-HWUYD,0,0,0,0,0,0,0,0,1,0,0,87.55,72
2012-NWRPA,0,0,0,0,1,1,1,1,0,1,1,99.55,11
8808-ELEHO,0,0,0,0,1,1,1,1,0,1,1,81.25,8
0103-CSITQ,0,0,0,0,1,0,1,0,0,0,0,109.4,57
9518-XXBXE,0,0,0,0,1,1,0,1,0,1,0,75.3,10
3934-HXCFZ,0,0,0,0,1,1,0,1,0,1,1,99.25,23
6578-KRMAW,0,0,0,0,1,1,0,0,0,1,0,93.4,32
7666-WKRON,0,0,0,0,1,0,1,1,1,0,1,80.45,39
9688-YGXVR,0,0,0,0,1,1,1,0,0,1,0,88.15,44
4910-AQFFX,0,0,0,0,1,1,1,0,0,1,1,79.35,9
2154-KVJFF,0,0,0,0,1,1,1,1,0,1,1,79.75,15
5360-LJCNJ,0,0,0,0,1,1,1,0,1,0,0,105.15,71
9647-ERGBE,0,0,0,0,1,1,1,1,0,1,1,100.05,30
0378-TOVMS,0,0,0,0,1,0,1,1,0,1,1,85.8,3
4355-HBJHH,0,0,0,0,0,1,0,1,1,0,1,79.7,67
9029-FEGVJ,0,0,0,0,1,1,1,0,0,1,0,79.3,32
0318-QUUOB,0,0,0,0,1,1,1,1,0,1,1,80.55,1
5520-FVEWJ,0,0,0,0,1,1,1,1,0,1,1,84.5,12
5339-TJFEK,0,0,0,0,1,1,0,1,0,1,0,105.5,62
5572-ZDXHY,0,0,0,0,1,1,1,0,0,1,1,84.3,22
2074-GUHPQ,0,0,0,0,1,0,1,0,0,1,0,92.7,17
5827-MWCZK,0,0,0,0,1,0,1,0,0,1,0,96.95,56
5914-XRFQB,0,0,0,0,1,0,0,0,1,0,0,115.8,72
4329-YPDDQ,0,0,0,0,1,0,0,0,0,1,0,108.2,20
8063-GBATB,0,0,0,0,1,1,1,1,0,1,1,85.25,27
2252-ISRNH,0,0,0,0,1,1,1,1,0,0,0,90.35,9
5322-TEUJK,0,0,0,0,1,0,0,0,1,0,0,114.6,71
4547-KQRTM,0,0,0,0,1,1,1,0,0,1,1,80.05,10
8375-KVTHK,0,0,0,0,1,0,1,1,0,0,0,100.3,68
2697-NQBPF,0,0,0,0,1,0,1,1,0,1,0,105.35,34
3709-OIJEA,0,0,0,0,1,0,1,1,0,0,0,85.2,26
6377-WHAOX,0,0,0,0,1,1,1,1,0,1,0,106.15,60
8999-XXGNS,0,0,0,0,1,1,1,0,0,0,0,105.75,72
0471-ARVMX,0,0,0,0,1,1,0,1,0,0,0,104.85,62
5650-YLIBA,0,0,0,0,1,1,1,1,0,1,0,81.15,31
6122-LJADA,0,0,0,0,0,0,0,0,1,0,0,90.15,70
2400-XIWIO,0,0,0,0,0,0,0,1,1,0,0,90.1,71
1069-XAIEM,0,0,0,0,1,1,1,1,0,1,1,85.05,1
7569-NMZYQ,0,0,0,0,1,0,0,0,1,0,0,118.75,72
5201-USSQZ,0,0,0,0,1,0,1,0,0,1,0,85.9,26
2105-PHWON,0,0,0,0,1,0,1,0,0,1,0,95.0,33
4884-TVUQF,0,0,0,0,1,0,0,0,1,0,0,101.3,57
4658-HCOHW,0,0,0,0,1,0,1,1,0,1,1,102.8,21
2211-RMNHO,0,0,0,0,0,0,1,0,1,0,0,85.3,68
2432-TFSMK,0,0,0,0,1,1,1,0,0,0,0,89.6,18
3440-JPSCL,0,0,0,0,1,0,1,0,0,1,1,99.95,6
1741-WTPON,0,0,0,0,1,0,0,0,1,0,0,115.85,56
3932-IJWDZ,0,0,0,0,1,0,1,0,0,1,0,103.65,45
8065-BVEPF,0,0,0,0,1,1,1,0,0,1,0,99.1,65
0813-TAXXS,0,0,0,0,0,1,1,0,1,0,0,77.8,55
2889-FPWRM,0,0,0,0,1,0,0,0,0,0,1,117.8,72
6987-XQSJT,0,0,0,0,1,1,1,1,0,1,1,79.5,54
6350-XFYGW,0,0,0,0,1,1,1,1,0,1,0,94.75,4
4290-BSXUX,0,0,0,0,1,0,1,0,0,1,1,79.65,3
8513-OLYGY,0,0,0,0,1,0,0,0,1,0,0,115.8,72
8705-DWKTI,0,0,0,0,1,1,1,0,0,1,0,83.8,52
8755-IWJHN,0,0,0,0,1,1,1,0,0,1,0,95.35,69
0325-XBFAC,0,0,0,0,1,1,1,1,0,1,1,94.7,8
0929-PECLO,0,0,0,0,1,1,1,0,0,1,0,89.6,63
3680-CTHUH,0,0,0,0,1,0,0,0,0,0,0,116.6,60
2462-XIIJB,0,0,0,0,1,1,1,1,0,1,1,92.5,5
7817-BOQPW,0,0,0,0,1,1,1,1,0,1,1,75.55,2
7402-EYFXX,0,0,0,0,1,1,1,1,0,1,0,93.6,26
5219-YIPTK,0,0,0,0,1,1,1,1,0,1,1,104.4,33
5172-RKOCB,0,0,0,0,1,0,0,0,1,0,0,108.95,72
3540-RZJYU,0,0,0,0,1,1,0,1,0,1,1,86.2,15
9800-ONTFE,0,0,0,0,1,1,1,0,0,1,0,75.8,22
6616-AALSR,0,0,0,0,1,1,0,0,1,0,0,104.3,65
9415-ZNBSX,0,0,0,0,0,0,0,0,1,0,0,89.0,70
3393-FMZPV,0,0,0,0,1,1,1,1,0,1,1,100.25,25
6402-ZFPPI,0,0,0,0,1,1,0,0,0,1,1,102.8,25
7486-KSRVI,0,0,0,0,1,0,1,1,0,0,1,100.0,43
8443-WVPSS,0,0,0,0,1,0,1,1,0,1,1,99.85,10
3006-XIMLN,0,0,0,0,1,1,1,0,0,1,1,94.2,2
8218-FFJDS,0,0,0,0,0,0,0,0,1,0,0,86.4,72
9965-YOKZB,0,0,0,0,1,1,1,1,0,1,1,83.85,9
0504-HHAPI,0,0,0,0,1,1,1,0,0,1,1,88.3,27
9360-OMDZZ,0,0,0,0,1,1,1,1,0,1,0,94.1,24
6305-YLBMM,0,0,0,0,1,0,1,0,0,0,1,104.05,69
0345-XMMUG,0,0,0,0,1,0,1,0,1,0,0,108.9,46
8024-XNAFQ,0,0,0,0,1,0,0,0,1,0,0,107.4,72
3647-GMGDH,0,0,0,0,1,1,1,0,0,1,1,94.7,22
2988-GBIVW,0,0,0,0,1,1,0,1,0,1,0,90.85,70
3791-LGQCY,0,0,0,0,1,1,1,0,0,1,1,100.65,56
0265-PSUAE,0,0,0,0,1,1,0,0,0,1,0,100.7,16
9128-CPXKI,0,0,0,0,1,1,1,1,1,0,0,95.8,59
0129-KPTWJ,0,0,0,0,1,1,1,1,0,1,0,94.65,72
8166-ZZTFS,0,0,0,0,0,1,1,0,1,0,1,80.55,66
5855-EIBDE,0,0,0,0,1,0,0,0,1,0,0,106.65,49
5956-YHHRX,0,0,0,0,1,1,1,1,0,1,0,104.35,21
2956-GGUCQ,0,0,0,0,1,1,0,1,0,1,1,78.85,24
5760-FXFVO,0,0,0,0,1,1,0,1,0,1,0,78.95,6
0961-ZWLVI,0,0,0,0,1,1,0,0,0,0,0,109.2,49
4007-NHVHI,0,0,0,0,1,1,0,1,0,1,0,96.85,56
7550-WIQVA,0,0,0,0,1,1,0,1,0,0,0,108.25,50
7544-ZVIKX,0,0,0,0,1,0,1,0,0,0,0,105.05,58
0016-QLJIS,0,0,0,0,0,0,0,0,1,0,0,90.45,65
7508-DQAKK,0,0,0,0,0,0,0,0,1,0,0,86.4,64
9356-AXGMP,0,0,0,0,1,0,0,1,0,0,0,110.7,38
0362-ZBZWJ,0,0,0,0,1,1,1,1,0,1,1,84.9,36
8979-CAMGB,0,0,0,0,1,0,1,1,0,0,0,102.1,64
5073-RZGBK,0,0,0,0,0,0,0,0,0,0,0,80.05,50
7813-ZGGAW,0,0,0,0,1,0,1,0,0,1,0,96.6,31
1319-YLZJG,0,0,0,0,1,1,0,1,0,1,0,84.6,12
4106-HADHQ,0,0,0,0,0,0,0,0,0,0,1,80.0,39
0723-FDLAY,0,0,0,0,0,0,1,0,0,0,0,85.25,44
3050-RLLXC,0,0,0,0,0,0,0,0,1,0,0,81.25,56
9298-WGMRW,0,0,0,0,1,0,0,0,1,0,0,115.5,72
2369-UAPKZ,0,0,0,0,1,1,1,0,0,1,1,104.1,5
3088-LHEFH,0,0,0,0,1,1,0,0,0,1,0,79.0,11
6583-KQJLK,0,0,0,0,1,1,1,1,0,1,0,94.65,15
6116-RFVHN,0,0,0,0,1,1,1,1,0,1,0,100.45,34
0637-KVDLV,0,0,0,0,1,1,1,1,0,1,1,76.5,2
5729-KLZAR,0,0,0,0,1,1,1,1,0,1,1,80.85,4
8849-AYPTR,0,0,0,0,1,1,1,1,0,1,0,91.25,33
8740-CRYFY,0,0,0,0,1,1,1,1,0,1,1,78.95,1
3569-VLDHH,0,0,0,0,0,0,0,1,0,0,0,75.1,66
4001-TSBTV,0,0,0,0,1,1,1,1,0,1,0,91.55,58
1043-UXOVO,0,0,0,0,1,0,0,0,1,0,0,113.15,71
1678-FYZOW,0,0,0,0,1,1,1,1,0,1,1,79.4,3
7402-PWYJJ,0,0,0,0,1,0,1,1,0,0,0,91.15,53
5480-TBGPH,0,0,0,0,1,1,1,0,0,1,1,99.3,24
0480-BIXDE,0,0,0,0,1,1,1,1,0,1,0,96.8,19
6175-IRFIT,0,0,0,0,1,1,1,0,0,1,0,78.75,5
8854-CCVSQ,0,0,0,0,1,1,1,1,0,1,1,80.65,18
6749-UTDVX,0,0,0,0,1,1,1,1,1,0,0,103.65,72
5216-WASFJ,0,0,0,0,1,1,1,1,0,1,0,84.85,31
7067-KSAZT,0,0,0,0,1,1,1,1,0,0,1,106.25,65
2284-VFLKH,0,0,0,0,1,0,1,0,0,0,0,99.25,49
3807-BPOMJ,0,0,0,0,1,1,0,1,0,0,0,94.75,55
3892-NXAZG,0,0,0,0,1,0,0,0,1,0,0,114.05,72
9300-AGZNL,0,0,0,0,1,1,1,1,0,1,1,94.0,1
0988-AADSA,0,0,0,0,0,0,0,0,1,0,0,80.85,72
3717-LNXKW,0,0,0,0,1,1,0,0,0,1,0,91.7,38
5734-EJKXG,0,0,0,0,1,0,0,1,0,0,0,118.6,61
9695-IDRZR,0,0,0,0,1,0,0,0,1,0,0,116.15,34
8144-DGHXP,0,0,0,0,0,0,0,1,1,0,0,80.6,54
1112-CUNAO,0,0,0,0,1,1,1,1,0,1,1,89.85,15
8631-WUXGY,0,0,0,0,1,1,1,1,0,1,0,99.8,46
7270-BDIOA,0,0,0,0,1,0,1,1,0,1,1,90.0,22
5906-DVAPM,0,0,0,0,0,0,0,0,0,0,0,75.0,55
8348-JLBUG,0,0,0,0,1,1,0,0,0,0,0,80.3,64
5641-DMBFJ,0,0,0,0,0,0,0,1,1,0,0,84.3,58
2664-XJZNO,0,0,0,0,1,0,0,0,1,0,0,104.9,72
3339-EAQNV,0,0,0,0,1,1,1,0,0,0,0,97.25,72
0921-OHLVP,0,0,0,0,1,1,1,1,0,1,0,83.05,22
3389-YGYAI,0,0,0,0,1,1,1,1,0,1,1,105.5,8
9560-ARGQJ,0,0,0,0,1,1,1,1,0,1,1,81.0,16
2360-RDGRO,0,0,0,0,1,1,0,1,0,1,0,104.25,65
0584-BJQGZ,0,0,0,0,0,0,0,0,0,1,0,78.35,25
1360-XFJMR,0,0,0,0,1,0,1,0,0,0,0,109.7,67
9058-MJLZC,0,0,0,0,1,1,0,1,0,1,0,94.6,24
8696-JKZNU,0,0,0,0,1,1,1,1,0,1,1,76.25,37
5380-AFSSK,0,0,0,0,1,1,1,0,0,1,1,93.9,5
0931-MHTEM,0,0,0,0,1,1,0,0,0,0,0,100.05,54
0440-UEDAI,0,0,0,0,1,0,1,0,0,0,0,94.45,53
0868-VJRDR,0,0,0,0,1,0,0,0,1,0,0,104.05,64
8714-EUHJO,0,0,0,0,1,1,1,1,0,1,1,91.15,31
8041-TMEID,0,0,0,0,1,1,0,0,1,0,0,108.5,63
9475-NNDGC,0,0,0,0,1,0,1,0,0,0,0,113.15,71
0899-LIIBW,0,0,0,0,1,1,1,1,0,1,0,100.85,34
2568-OIADY,0,0,0,0,1,1,1,1,0,1,1,99.5,37
1384-RCUXW,0,0,0,0,1,1,1,0,0,1,0,80.55,16
6848-YLDFR,0,0,0,0,0,0,1,0,0,0,0,75.2,58
8125-QPFJD,0,0,0,0,0,0,0,0,1,0,0,84.9,72
1193-RTSLK,0,0,0,0,1,1,0,0,0,1,1,83.9,38
2302-ANTDP,0,0,0,0,1,0,0,1,0,1,1,117.45,48
5923-GXUOC,0,0,0,0,1,1,0,1,0,1,1,104.4,10
2305-MRGLV,0,0,0,0,1,0,1,0,0,1,0,76.55,28
2359-KLTEK,0,0,0,0,1,1,1,0,0,1,0,94.9,41
5304-EFJLP,0,0,0,0,1,0,1,0,1,0,0,111.65,72
4393-RYCRE,0,0,0,0,1,1,0,1,0,0,0,106.05,44
9746-MDMBK,0,0,0,0,1,0,0,0,0,0,0,113.45,47
3162-ZJZFU,0,0,0,0,1,0,1,1,0,1,0,92.55,53
8875-AKBYH,0,0,0,0,1,1,1,1,0,1,0,84.35,20
1394-SUIUH,0,0,0,0,1,0,0,1,0,1,0,85.15,44
1565-RHDJD,0,0,0,0,1,1,1,0,0,1,1,84.05,4
7137-RYLPP,0,0,0,0,1,1,1,1,0,1,1,85.7,37
7330-WZLNC,0,0,0,0,1,1,1,1,0,1,1,90.8,5
0114-PEGZZ,0,0,0,0,1,1,1,1,0,1,0,107.55,33
8639-NHQEI,0,0,0,0,1,1,0,0,1,0,0,95.9,72
3957-LXOLK,0,0,0,0,1,1,1,1,0,1,1,106.15,28
3720-DBRWL,0,0,0,0,0,0,0,0,1,0,0,83.85,51
6635-MYYYZ,0,0,0,0,0,0,0,0,0,0,1,85.35,30
8565-WUXZU,0,0,0,0,1,0,0,0,1,0,0,84.8,72
5281-BUZGT,0,0,0,0,1,1,0,1,0,1,1,90.85,36
4994-OBRSZ,0,0,0,0,0,0,0,0,1,0,0,76.1,14
3420-YJLQT,0,0,0,0,1,1,1,1,0,1,0,79.55,2
0089-IIQKO,0,0,0,0,1,0,1,0,0,1,0,99.95,39
5966-EMAZU,0,0,0,0,1,0,0,0,0,0,0,108.5,64
2055-BFOCC,0,0,0,0,0,0,0,0,0,0,0,84.0,63
4298-OYIFC,0,0,0,0,1,0,1,1,0,1,0,103.45,15
5566-SOEZD,0,0,0,0,1,1,0,0,0,0,0,80.65,27
2272-WUSPA,0,0,0,0,1,1,0,1,1,0,0,110.75,72
3898-GUYTS,0,0,0,0,1,0,0,1,0,1,0,97.05,45
0930-EHUZA,0,0,0,0,0,0,0,0,0,0,0,76.35,36
6413-XKKPU,0,0,0,0,1,1,0,1,0,1,1,89.4,17
4973-MGTON,0,0,0,0,0,0,0,0,1,0,0,84.4,71
2612-RRIDN,0,0,0,0,1,1,1,1,0,1,1,81.0,4
4735-ASGMA,0,0,0,0,1,1,1,1,0,1,1,98.35,26
6892-EZDTG,0,0,0,0,1,1,1,1,0,1,1,91.65,4
5117-IFGPS,0,0,0,0,1,1,1,1,0,1,0,84.3,29
7379-FNIUJ,0,0,0,0,1,1,0,1,0,1,0,100.2,2
9725-SCPZG,0,0,0,0,1,1,1,1,0,1,1,90.85,1
3217-FZDMN,0,0,0,0,1,1,1,0,0,1,1,94.45,8
0060-FUALY,0,0,0,0,1,1,0,1,0,1,0,94.75,59
7480-QNVZJ,0,0,0,0,1,1,1,1,0,1,1,95.7,50
7852-LECYP,0,0,0,0,1,1,0,0,0,1,0,93.8,13
4822-LPTYJ,0,0,0,0,1,1,1,0,1,0,0,103.75,72
7124-UGSUR,0,0,0,0,1,1,1,0,0,0,1,104.4,61
4827-DPADN,0,0,0,0,0,0,0,0,1,0,0,83.3,72
2694-CIUMO,0,0,0,0,1,0,1,0,0,1,0,79.55,12
1502-XFCVR,0,0,0,0,1,1,0,1,0,0,1,106.45,58
9692-TUSXH,0,0,0,0,1,1,0,1,0,1,1,96.05,18
7912-SYRQT,0,0,0,0,1,1,1,0,0,1,1,75.1,7
8920-NAVAY,0,0,0,0,1,0,1,0,0,0,0,110.75,62
2067-QYTCF,0,0,0,0,1,0,1,1,0,1,0,111.15,64
2359-QWQUL,0,0,0,0,1,0,0,0,0,0,1,104.7,39
0052-DCKON,0,0,0,0,1,0,0,0,0,0,0,115.8,66
3654-ARMGP,0,0,0,0,0,0,1,0,1,0,0,88.65,61
9699-UBQFS,0,0,0,0,1,1,0,1,0,1,0,94.5,43
3320-VEOYC,0,0,0,0,1,1,1,1,0,1,0,95.6,14
